date,Y0,Y1,Y2,Y3,Y4,Y5
2000-11-02,2.4835474,0.6533884,2.034565,-0.42356753,-1.1296805,0.72870636
2000-11-03,3.598862,0.12541321,3.5364082,-1.0930578,0.39343423,-1.8886634
2000-11-04,4.094859,-1.7090675,4.6575336,-2.2374237,-0.43787318,-1.8947033
2000-11-05,3.8726323,-2.2759683,3.8547306,-5.0294595,-0.5578579,-3.84143
2000-11-06,2.990131,-2.2342336,5.3747406,-4.713149,-0.41373086,-2.2479873
2000-11-07,2.3228912,-1.643422,3.4118483,-6.830583,-1.3394972,-2.6330478
2000-11-08,0.2014147,0.44450969,2.9089074,-4.1963644,-0.0551743,-4.105914
2000-11-09,0.26299012,2.0957453,1.9040875,-3.2057211,-0.84175485,-1.9932144
2000-11-10,-0.29651555,1.7307216,1.827142,0.1493918,-2.7661405,-2.043711
2000-11-11,0.56382847,1.2074072,2.1963239,-0.16484733,-2.2738996,-2.5193877
2000-11-12,0.57386184,1.2505295,2.0091257,0.1575712,0.18171433,-1.427606
2000-11-13,-0.40897286,0.28772205,0.4385971,-0.6686437,-0.6399786,-0.6947677
2000-11-14,1.0454463,-0.13210002,0.0878566,0.16492179,0.38087174,-2.1579702
2000-11-15,1.8140882,0.11780248,-0.22214197,-0.7763517,-0.1489552,0.8470676
2000-11-16,1.3731655,-1.6744443,0.12959892,2.6278956,-0.012851292,0.0988336
2000-11-17,0.8340557,-0.7770399,2.153146,-0.9539458,-0.40604258,1.5118408
2000-11-18,-0.52430904,-0.3085178,3.8478482,-2.1858528,-1.6787069,-1.5032886
2000-11-19,-0.004470706,-0.13851029,1.5453793,-3.9116383,-0.6910609,-3.1370459
2000-11-20,2.4533997,-1.0938945,2.28403,-0.5531409,0.10412635,-1.9970669
2000-11-21,2.869101,-1.0429178,3.0591536,-2.7584624,-0.28953928,-0.5995963
2000-11-22,3.2482898,0.69858027,5.5010247,-2.8521655,-0.5465554,-1.2933167
2000-11-23,1.6975433,0.28237036,6.4332633,-3.2083957,1.2572368,-4.347787
2000-11-24,0.6808686,0.63975024,5.5660753,-4.4891486,0.39812022,-2.847808
2000-11-25,-0.45662546,1.1553392,3.8125498,-3.838511,0.77626127,-3.274698
2000-11-26,0.2821223,0.3730889,2.7681165,-1.1656446,0.34743398,-2.6134129
2000-11-27,-1.9952297,-0.20036393,3.6975863,-2.2522767,0.69672835,0.48289615
2000-11-28,-0.7415786,-1.5951694,4.0974793,-5.1676555,0.5843998,-0.748123
2000-11-29,-0.8711312,-0.62650585,0.8416823,-3.646037,-1.5863268,-2.0537832
2000-11-30,0.41531616,-1.6141973,0.10873655,-1.5068281,-1.1602468,-3.8768988
2000-12-01,-1.2235836,-1.4451921,0.21791375,-2.9834166,-1.4623128,-0.9675862
2000-12-02,-1.1372228,-1.89012,-3.6156042,-2.3756285,-1.7086899,-0.19070673
2000-12-03,-0.784789,-2.3302386,-3.150091,1.0416025,-0.4407668,-2.0503826
2000-12-04,-0.2195036,-1.8215649,-3.7282958,2.7335298,-0.53308815,1.3441644
2000-12-05,-1.0822175,-0.5497774,-2.6265965,1.3181143,1.7143488,2.6813898
2000-12-06,0.011312783,-0.22898535,-2.281865,0.76119274,0.5802147,2.845686
2000-12-07,0.5907842,-0.6413333,-0.82599497,1.1791818,0.59830713,0.95167726
2000-12-08,-1.6684572,-0.84658974,-0.8448789,0.51836675,-0.48653972,1.3918047
2000-12-09,-0.97482395,-1.0933044,-3.9608731,-0.8970523,-1.4104289,-0.54880387
2000-12-10,-1.4706041,-0.9343669,-3.9722235,3.2265282,2.0045183,0.08978507
2000-12-11,-0.27520338,0.340793,-6.285351,4.2776017,0.07200571,3.0145764
2000-12-12,-1.9411929,0.43628234,-4.7644763,5.9384365,0.112079866,3.52563
2000-12-13,-2.5489852,0.1939234,-4.4973307,2.0265496,-1.4644752,3.7829804
2000-12-14,-0.12493116,2.3030028,-5.5542903,5.6826963,-0.8022921,3.340919
2000-12-15,0.96951497,2.2926574,-5.38939,4.0415363,0.34219557,4.0316496
2000-12-16,1.7346653,1.5738971,-5.2711916,6.264638,-0.17471404,3.1567972
2000-12-17,1.0713264,0.3880284,-1.5718426,5.774992,-0.89010066,4.2136564
2000-12-18,0.3130883,1.0241077,-0.067578666,0.66646934,0.28930408,0.86952865
2000-12-19,0.30898893,2.241736,-0.05460733,1.0475119,0.037201975,0.7056725
2000-12-20,1.2473766,1.2508125,0.52280873,0.7389622,-1.2770876,1.5852408
2000-12-21,0.086511105,1.1722485,1.0092164,1.553304,-0.94183207,-2.1820588
2000-12-22,0.35800564,1.0122992,0.39676547,-0.44162318,0.1377418,-0.8051599
2000-12-23,0.15122585,1.267343,1.233864,-0.9558155,0.75149673,0.3380131
2000-12-24,-1.2707504,2.2464097,1.1127896,-0.24678817,2.3274567,0.7418552
2000-12-25,-1.1006045,-0.5545001,-0.686688,0.75382745,0.8665517,2.3128695
2000-12-26,-0.879766,0.72522485,1.8787181,-1.6302559,0.24632953,0.099664584
2000-12-27,0.80988216,-1.2170215,0.9243002,-2.7797291,-0.18714094,-0.9520421
2000-12-28,1.1681467,-0.71974146,1.444899,-1.448183,-0.045854725,-0.22103956
2000-12-29,1.2039587,-1.2548225,1.2386143,-2.0975075,-0.7923849,-2.385918
2000-12-30,-0.4096462,-0.4866744,2.2662256,-2.8946493,0.5007832,-1.8793834
2000-12-31,-1.2172397,-0.49408197,2.0658674,-2.365054,-0.1905791,0.34583002
2001-01-01,-0.34095863,-0.2757499,0.25634143,-2.052936,1.5800983,0.48167047
2001-01-02,-0.9601558,-0.21128793,-0.34845525,-0.12322334,0.98674655,-0.20928541
2001-01-03,-1.6671411,0.32507768,0.16540053,-0.74400413,1.1356349,-0.44783807
2001-01-04,-1.7255292,0.5553133,0.2361792,-1.421445,0.76731604,-0.17111513
2001-01-05,-0.41998017,0.7522898,-1.9582201,-0.0201764,-1.3221304,-1.1308978
2001-01-06,-0.72584975,0.8128035,-1.4786222,2.0882742,-2.413938,-1.4006419
2001-01-07,-0.48197007,0.23521653,0.21491449,0.43632963,-0.30136514,0.42347205
2001-01-08,-0.6539975,-0.9866074,0.70936036,0.042485923,-1.3537385,-2.5930915
2001-01-09,-1.6887139,-0.25484145,0.71734554,-0.0002755928,-1.7259585,-0.48881266
2001-01-10,-0.838645,-0.18732719,-0.1894498,0.19217227,-2.6225672,-1.445857
2001-01-11,-2.041819,0.97625715,0.36192673,0.20646586,-2.059061,-1.0022553
2001-01-12,-2.7881413,0.8562087,-1.9785374,-0.78704244,-0.93794143,-0.025305247
2001-01-13,-1.0824596,0.6510667,-3.9522018,3.736181,-0.21479034,1.1742224
2001-01-14,-1.9363203,0.9802022,-2.8921084,4.889546,0.22531748,2.3540823
2001-01-15,-1.0414406,1.0038215,-4.6591535,3.8755724,0.016039446,2.596436
2001-01-16,0.13607308,1.6215398,-2.367446,2.8527474,-0.033411,2.719826
2001-01-17,0.47428265,1.261666,-0.99157614,3.3504307,0.9626719,0.019105615
2001-01-18,-0.8287608,1.0381832,2.2813444,1.3337029,0.5587465,3.1927361
2001-01-19,1.0506376,2.1564116,1.6902311,-1.7231796,0.4335379,0.23442332
2001-01-20,-0.121569544,2.208577,1.9032722,-0.23029435,-0.5880585,-1.1814642
2001-01-21,-1.1423163,1.4766226,1.1067523,0.61406124,0.0674346,-1.1311139
2001-01-22,-1.1684874,1.3975297,1.4293535,0.5165623,-0.714505,0.43332824
2001-01-23,0.33642182,1.657321,0.5538397,-1.9381135,-0.6524246,-0.72190106
2001-01-24,-0.29101533,0.62772524,0.9015213,2.6782475,-0.00783391,-1.2440723
2001-01-25,0.106284425,-0.12015762,0.06941128,-0.094235554,-2.0900025,0.8267695
2001-01-26,-0.51189774,-0.41221398,0.09855017,0.20694593,-1.4744736,-2.2335923
2001-01-27,0.72980726,-0.71579736,-1.0659207,-0.4515755,0.42304924,1.3328743
2001-01-28,1.3945055,0.026664281,-0.7426864,2.2146666,0.51808655,-0.8005918
2001-01-29,0.61103415,-1.6899625,-1.6784453,1.0367948,0.58278143,1.3349938
2001-01-30,0.19521639,-2.46806,-0.628735,2.401041,0.44336826,0.33002552
2001-01-31,-1.1795237,-0.83589107,1.697032,-0.010053863,2.6814501,2.6831195
2001-02-01,-2.0572646,-1.9819951,0.245653,-2.0253232,3.4126694,0.16091833
2001-02-02,-0.70077354,0.21853888,-0.53688085,0.015492734,2.5002139,2.084529
2001-02-03,-0.6479103,-0.7499836,0.41572395,2.1388876,1.668096,1.305831
2001-02-04,-0.23863032,0.818195,-0.09675182,0.015812248,1.0934117,2.0981462
2001-02-05,-0.73258513,-0.452833,-0.19870393,2.5893815,2.9294791,0.14388402
2001-02-06,-0.31163955,0.04315903,-0.1601001,1.0689585,2.4926133,3.0384004
2001-02-07,-1.1605208,-0.2465822,0.81735885,-0.6033226,2.574155,0.8683799
2001-02-08,-0.3446296,0.8112477,-0.36231682,-2.1459064,2.4128945,1.345099
2001-02-09,2.0839455,0.93438536,-1.2697103,2.1834693,1.6006845,-0.7328808
2001-02-10,3.4471593,-0.17794442,-0.027879322,2.6460056,0.45323458,2.669819
2001-02-11,2.6026154,0.69827,1.1362292,0.42487064,0.9819333,0.6499893
2001-02-12,1.6556239,0.3875892,0.772593,-1.9214258,2.084835,0.39306998
2001-02-13,1.2055335,1.8596075,1.8872132,-0.16277397,0.5706839,0.095133804
2001-02-14,-1.2976512,1.7060211,2.7119713,2.0407429,1.7310735,1.1999984
2001-02-15,-1.3815334,0.11685605,1.5438427,-1.4759362,0.77922225,-0.74354166
2001-02-16,-0.36040354,1.2465558,1.8627824,-1.4455137,0.449097,0.90055996
2001-02-17,0.1677705,0.90261644,0.122640446,-1.2300386,-0.11636687,-1.9029334
2001-02-18,1.1513386,0.26902997,0.9754309,0.18693665,-0.7784942,-1.6178026
2001-02-19,0.19257474,-0.25272527,-0.14191517,-0.5208484,-1.0800432,-3.2490687
2001-02-20,-0.07819575,-1.1705192,-0.48733342,-0.6614053,-2.1604843,0.7662868
2001-02-21,-1.4598612,0.36913055,-1.2751813,-1.0211147,0.7572281,-1.4122238
2001-02-22,-2.228423,0.5431297,-0.4634401,1.5077767,1.2878143,0.4350627
2001-02-23,-1.2107457,-0.1480271,-1.2037723,2.0070705,1.9579654,0.4603518
2001-02-24,-1.5195751,1.0130755,-0.72083694,1.4292983,-0.12151103,4.6623406
2001-02-25,-1.2706066,-0.48997384,-0.4644728,1.3346732,0.508969,2.1413703
2001-02-26,-0.5204534,0.21957454,-0.80872333,-0.9711577,0.564765,0.65927577
2001-02-27,-0.25324404,0.5114051,-2.3001158,2.7779589,-1.1313441,-0.43933034
2001-02-28,0.84747386,0.40740177,-2.638838,2.3410413,-3.1174784,3.3891556
2001-03-01,-0.39409882,0.3187841,-1.4966832,2.650331,-3.5399053,0.30937013
2001-03-02,-0.11111298,1.6685101,-0.9085677,1.711823,-2.4111903,0.0430292
2001-03-03,0.82520145,1.2324886,-0.37881,1.7940344,-2.2941303,0.030964077
2001-03-04,0.0053634197,2.491572,-0.05806728,1.3474104,-1.5654151,0.21696544
2001-03-05,0.119050086,0.7409787,0.44510043,1.0737673,-1.2668273,0.30965737
2001-03-06,1.1290517,-1.3926554,-0.5979395,-1.4864434,-0.12684861,-0.71752894
2001-03-07,0.070885,-0.22891968,0.32705894,-0.3328859,0.9291537,-0.10766079
2001-03-08,-0.024717994,-0.5330858,-0.137106,-1.4758335,0.70563924,2.5556607
2001-03-09,-0.96131295,0.40189052,0.56691074,-0.66739905,0.30403188,0.13651833
2001-03-10,-1.2406327,0.58783823,1.0452433,1.7090483,-1.0080326,-0.5129148
2001-03-11,-0.3664131,-0.54048496,0.057176422,-1.4206729,0.024726868,0.094637215
2001-03-12,0.8292066,0.60239553,1.2974883,-0.38032895,0.85406923,1.8402226
2001-03-13,0.8307356,1.7906418,1.4158612,-1.0898445,2.0432768,-0.22214358
2001-03-14,0.77573526,1.5777947,0.67711693,0.82455695,0.14610615,-0.90658444
2001-03-15,0.25345466,0.18569705,-0.07068731,0.9207194,0.60427034,-0.9252908
2001-03-16,1.9747875,1.1975521,1.3159181,0.43371186,1.1765664,0.42782044
2001-03-17,1.7027609,3.3241343,2.132639,0.8386496,0.7366195,1.3148289
2001-03-18,0.0004004836,2.4811544,2.2156806,-0.11799608,-0.24833366,0.68083453
2001-03-19,0.9056856,1.8348546,1.5075709,-1.7925248,-0.7007419,0.5356551
2001-03-20,0.92457163,0.7362352,0.614012,0.43174857,-0.6531852,-2.037725
2001-03-21,-0.115097076,-0.06169655,1.3249384,1.8356769,-0.3180351,2.0874345
2001-03-22,-0.24641034,-0.2536884,2.2865148,-1.4626604,0.904391,0.51217866
2001-03-23,1.322722,0.5618361,1.1595039,-1.7114134,1.1192505,0.028609524
2001-03-24,-0.085204005,0.90172875,1.3657137,-2.542608,0.24641193,-0.12521812
2001-03-25,0.5037488,0.9366229,2.8409197,0.75893056,-0.8224484,0.6909455
2001-03-26,0.83254826,-3.248515,3.1529536,-0.36755133,0.3897723,0.2414809
2001-03-27,2.0971174,-2.9778745,1.4603975,-2.9667614,0.21762308,-0.71603626
2001-03-28,1.6951349,-3.731285,2.552527,-4.0472264,-0.4292534,-1.4123849
2001-03-29,0.14542073,-2.3217227,2.5629742,-5.5405145,-1.6370795,-2.9933157
2001-03-30,1.8139069,0.71033794,1.1510911,-3.5937464,-1.1154536,-2.8416684
2001-03-31,-0.15201277,0.64767593,1.3668728,0.619225,-1.1665089,-4.382149
2001-04-01,-0.9635226,1.0925658,-0.20449233,2.444714,-1.1566899,-1.5472283
2001-04-02,-0.5925847,-0.4368247,-0.869465,-0.6711721,-1.4590468,0.6464664
2001-04-03,-1.7343806,-1.4894749,0.74517673,-0.70978796,-1.3812025,0.19000678
2001-04-04,-0.89144003,-1.3678852,1.8490386,-2.7142553,1.4412003,-0.045672633
2001-04-05,0.9695771,-3.6557329,1.6527386,-2.0031714,2.072692,1.1097885
2001-04-06,0.3508667,-4.582964,1.1690514,-3.144738,1.4984335,-1.008302
2001-04-07,1.7809311,-3.2929785,0.06123156,-2.4355767,-0.056523185,1.1800041
2001-04-08,1.4007859,-2.7371497,1.4742697,-1.6929966,-0.8041811,-3.4838724
2001-04-09,0.5158764,-2.36507,3.5425458,-4.2164164,-0.7585964,-2.5952227
2001-04-10,0.43640822,-2.2894173,3.1086912,-3.8751748,-0.96719134,-4.1032634
2001-04-11,1.5871022,-1.5961365,2.169547,-4.772,-0.21564214,-2.1755018
2001-04-12,-0.3354872,-1.7332243,2.0568554,-3.5278645,1.8140359,-3.1561882
2001-04-13,-1.1481543,-1.088236,2.1818697,-3.6807683,3.8001723,0.22891948
2001-04-14,-0.61339897,0.82037723,1.3661201,-1.2178068,4.2992406,-0.8321552
2001-04-15,-0.790222,0.38550878,0.20551594,-0.24709539,1.8664876,1.1499608
2001-04-16,0.5347936,-1.0840083,0.6791532,0.21134041,1.8579577,0.6419705
2001-04-17,-0.70710474,-1.3876002,0.3146711,-3.1787384,1.7806097,1.6846802
2001-04-18,-1.1297594,-1.5324751,-1.1134434,-1.8887091,1.3702998,0.42846516
2001-04-19,-0.5907718,-1.0640951,-1.4907746,0.7445426,-0.64535654,0.40962017
2001-04-20,-2.1373742,-0.8970272,-2.86871,0.24434203,-0.22497742,0.8431136
2001-04-21,-1.0720639,0.39473623,-2.643348,4.426834,1.1850204,0.6958821
2001-04-22,-0.6255083,1.747455,-1.481129,4.69102,0.7242618,3.9057107
2001-04-23,-0.4615136,0.2860875,-0.785706,2.147304,-0.34201646,3.2098436
2001-04-24,0.9651446,-0.5910562,-1.8339087,0.362233,-1.4940978,0.044030566
2001-04-25,0.21278895,-0.123018734,0.48850003,1.6175393,-2.143351,-0.14619201
2001-04-26,-1.7945119,-0.32920718,-0.07988252,-0.093802914,-1.3734007,-0.588941
2001-04-27,-0.89473295,0.75709784,-0.16693953,-0.26595652,0.046990335,-1.2298518
2001-04-28,-1.9731884,0.39318922,-0.21959136,1.2758424,0.057564482,0.119371794
2001-04-29,-0.3701384,0.91088206,-2.1421192,-1.1887414,-0.34474564,2.1353288
2001-04-30,-0.5378959,-0.084492505,-1.1501788,2.4627008,0.1734802,0.62106556
2001-05-01,-1.6887903,-0.7736864,-1.3718373,0.7857238,-0.15489626,1.8984519
2001-05-02,-2.7255726,-1.1737548,-3.215577,-0.79182553,-1.2308341,0.4138702
2001-05-03,-2.39289,-2.4862986,-2.7909284,1.0903378,1.2273996,-0.044538587
2001-05-04,-1.4237512,-1.2271663,-4.0701203,0.4386219,0.49220797,2.8381205
2001-05-05,-0.7039902,-1.8778536,-3.894,1.9130955,1.8213111,2.2027562
2001-05-06,-0.50011814,-1.9091125,-3.3918874,1.7528535,2.5934556,3.6688995
2001-05-07,-0.19674788,-1.6890427,-1.6417799,1.7373114,1.9786812,1.3032854
2001-05-08,0.7230972,-2.4531302,-1.4883432,-1.7683177,1.9461473,1.2212505
2001-05-09,1.5177201,0.39157933,-2.1115444,-2.688349,0.102707215,0.2545769
2001-05-10,2.717062,0.3530732,-2.6744885,2.8396785,1.0352169,0.67513937
2001-05-11,1.7095019,0.5034514,0.13134775,2.9202702,0.58610934,1.6186692
2001-05-12,2.4944553,0.5557224,1.6136023,-0.51917285,-0.6526941,1.7087648
2001-05-13,1.9138219,1.8760502,1.4391439,-3.5252254,-0.105400264,0.5878178
2001-05-14,3.855947,3.9878125,2.019845,-0.7573137,0.09287053,-3.0580122
2001-05-15,3.5900676,4.218779,4.383079,-0.38966757,0.2196758,1.0969085
2001-05-16,1.4977257,3.1214576,3.27784,-0.11525968,0.023722142,-1.4624534
2001-05-17,-0.690788,2.4180548,2.6460648,-1.315684,-0.768109,-1.6463145
2001-05-18,1.023494,-0.16722831,2.1932712,-0.9540099,-1.9610208,-1.3693024
2001-05-19,0.03988397,0.19575748,2.3000531,-1.7488132,-1.153654,-3.227505
2001-05-20,2.1541479,-0.7145126,2.739314,-1.286255,1.2229642,-2.254989
2001-05-21,1.5710726,-1.5051541,3.9190922,-2.0292451,0.24610591,-0.6660087
2001-05-22,2.1052763,-1.8233724,5.7983923,-4.5839767,-0.8921814,-0.36448562
2001-05-23,1.3124466,-0.9783851,5.0420723,-4.710331,0.3533311,-5.3759665
2001-05-24,-0.1615268,-1.2260077,3.8908448,-6.0453997,0.54868954,-2.2471075
2001-05-25,-1.9251677,-1.3287802,3.0707133,-4.736042,-0.8020586,-2.70131
2001-05-26,-2.4951787,-1.3958191,2.6673212,-2.856022,-1.013492,-3.3929722
2001-05-27,-1.8042058,-1.0034609,1.701637,-2.077619,-3.3079853,-2.8663101
2001-05-28,-0.4777315,-0.501562,2.5102804,-4.0361524,-0.94400644,-3.8364668
2001-05-29,-1.8698046,-1.38195,1.1802149,-2.3057268,-0.8605732,-3.7896638
2001-05-30,-0.17235404,-2.2282262,1.6062492,-2.0489428,0.4084293,-0.6681883
2001-05-31,0.36496872,-3.0417545,2.6894128,-1.9895064,0.34433967,-1.5953697
2001-06-01,0.44069445,-3.330218,0.26772904,-3.1763835,0.038097523,-0.4579229
2001-06-02,0.8472916,-2.3001935,1.5238377,-3.1129405,0.55830383,-0.65856874
2001-06-03,0.804888,-1.9982609,2.433741,-3.3521898,1.153776,-2.2599013
2001-06-04,1.0866911,-0.92556494,2.7471273,-4.9598413,1.1997485,-0.5565735
2001-06-05,0.35420355,-0.43657598,4.0993586,-2.1379352,1.5845926,-3.7490668
2001-06-06,1.1913936,-1.3001258,2.5357924,-3.468399,2.2111628,-0.5492894
2001-06-07,0.36434644,-1.7586977,1.1078821,-2.48461,2.2548404,-0.6564038
2001-06-08,1.9514422,-2.180706,0.10949323,-4.0274777,1.1719972,-0.7102954
2001-06-09,1.4775252,-2.669927,0.3338149,-0.97845113,1.6282631,-1.9087512
2001-06-10,1.4745203,-0.5964575,1.0899296,-0.40810382,1.0489187,-0.1117286
2001-06-11,1.0584227,-0.9213543,0.49680257,-2.1109507,1.6397372,0.08621262
2001-06-12,0.4479693,0.067273855,1.1657751,-1.1614063,0.32984865,1.1574136
2001-06-13,-0.2784996,0.12651196,2.596441,-0.4002932,0.66537976,-0.37434524
2001-06-14,0.8722788,-0.42560774,1.6955776,-1.7048167,-0.51081735,-1.6366088
2001-06-15,1.1926179,-0.12204266,1.5255177,-3.3947046,-1.5591524,-4.3257265
2001-06-16,0.4734002,-0.24065763,1.757104,-1.0478033,0.2550923,-1.9304687
2001-06-17,1.5546715,1.58426,2.3414512,-1.7836199,0.8826203,-0.91944194
2001-06-18,2.5747914,-0.3021305,2.1529279,0.45488122,0.317264,-0.63813
2001-06-19,2.9034934,-0.25064474,2.161034,-1.1259063,0.2728785,-1.3957199
2001-06-20,2.2796404,-2.589101,2.8976917,-1.8652446,-0.32849944,-2.0974977
2001-06-21,-0.543042,-1.8100326,2.3785744,-2.998792,0.48161703,-1.5691744
2001-06-22,-0.5764141,-1.8517089,1.9616276,-2.9783533,1.6277741,-0.9946625
2001-06-23,-0.76134753,-0.8005124,-0.73659956,-2.3791473,0.6637516,-2.2718256
2001-06-24,-0.40495813,-1.4515105,-1.8142326,0.95694673,1.553761,-0.088001534
2001-06-25,0.12987924,-1.943891,-0.035290986,-0.2850436,0.9957927,1.352562
2001-06-26,1.7965024,-2.0099936,1.6240426,-1.7053005,0.18620239,0.26857057
2001-06-27,1.809097,-1.7274702,1.719643,-2.3615623,-0.050097536,-2.8646963
2001-06-28,3.1566906,-1.2942728,2.8264098,-5.229766,0.8062965,0.42410484
2001-06-29,0.87908745,-0.3215288,4.7209797,-2.659761,2.128574,-2.3217652
2001-06-30,2.6316686,-0.70340616,5.5045915,-3.540883,1.8750243,-1.3472244
2001-07-01,2.9747322,0.5626563,6.295902,-4.236649,-1.5564162,-1.7018538
2001-07-02,1.5545775,0.9317538,5.5219097,-4.5073495,-0.9218002,-4.4224925
2001-07-03,1.0461875,0.17866403,3.7194362,-4.4724216,-1.310664,-3.2298865
2001-07-04,-0.3822197,-1.8078369,3.664046,-2.4114993,-1.1584284,-3.6488507
2001-07-05,0.14743894,-0.43174672,4.91213,-4.739531,-3.3846,-4.4558697
2001-07-06,1.7857639,-1.3618022,4.715295,-4.675526,-4.948718,-4.051055
2001-07-07,1.7272248,-0.3819945,5.328064,-5.5908585,-2.5698452,-6.112662
2001-07-08,2.4005017,0.12136252,4.314027,-4.0503483,-3.678785,-7.411829
2001-07-09,1.9706329,1.354846,5.24366,-3.104016,-3.324885,-2.9975278
2001-07-10,0.6609541,1.1910067,5.0450215,-2.080318,-3.6816626,-6.0227137
2001-07-11,0.64413345,1.5825288,3.128555,-3.333212,-1.7166884,-5.707487
2001-07-12,0.6903183,1.015629,1.7379366,-1.6647952,0.37038052,-1.8651594
2001-07-13,0.94430125,1.5208571,1.2885994,-0.84960914,-1.3934659,-0.18156855
2001-07-14,1.1758046,0.8899175,1.9773381,1.1794326,-1.7403181,-1.9034805
2001-07-15,-1.879907,0.039133333,2.1285286,-0.70217246,-2.432071,-0.83886236
2001-07-16,-1.7371308,0.0019229453,-0.17483702,-2.3866093,-2.3075724,-2.8362432
2001-07-17,-1.7052493,-0.40549925,-2.1021247,-0.9234463,-1.7919675,-0.49459004
2001-07-18,0.6692209,-0.5895571,-0.9068192,2.857745,-2.7462354,0.30048856
2001-07-19,0.25059322,0.17353997,0.274495,2.6482995,-2.8871024,-0.7257906
2001-07-20,-0.124784924,0.08319778,0.88823956,-0.7358268,-1.388505,0.45736843
2001-07-21,0.37810093,-0.69598365,0.7548465,-1.5943954,-0.81021506,-1.2885462
2001-07-22,0.09578656,0.28472146,0.5599089,-2.7611976,0.043678556,-1.405589
2001-07-23,-0.71714145,-1.986833,-1.5448799,1.2900274,1.6731514,-1.139132
2001-07-24,-1.3402761,-1.3970389,-1.2185469,-0.35479775,1.1867858,2.0955808
2001-07-25,-1.9402236,-1.9122492,-0.17070611,0.41160905,0.2558522,0.9739266
2001-07-26,-1.8093705,-0.94917774,-1.6027863,-1.7330344,1.5655328,1.4360498
2001-07-27,-0.6739303,-1.098131,-0.5096124,1.5908668,0.21069075,0.43346676
2001-07-28,-1.6808386,-2.7728868,1.0720457,-0.2970755,0.42023385,-0.1858839
2001-07-29,-1.076231,-3.3990483,0.8412724,-4.1046653,-1.0557717,-0.59659153
2001-07-30,-0.35905847,-4.143779,-0.80441874,-3.5741863,-1.6833943,-1.0054018
2001-07-31,-0.9533981,-3.7167435,-1.21373,-2.3149512,-1.8135041,-0.35043707
2001-08-01,-1.7040055,-3.9578876,-1.6868458,0.42565137,-1.5675678,-1.4268702
2001-08-02,-2.3730211,-3.2434404,-3.5679135,-1.2300138,-1.21021,-0.24919893
2001-08-03,-1.2321644,-3.58986,-4.0875707,1.6337699,-2.7356281,0.9989961
2001-08-04,-1.3975905,-3.7801507,-3.3404257,0.63391805,-1.7365494,-0.17199619
2001-08-05,-0.31065467,-5.604889,-1.8430177,0.23788385,-0.57531476,0.035261918
2001-08-06,-0.3090065,-2.4684684,-2.7506807,-2.9625828,1.1363397,1.9290826
2001-08-07,-0.03873168,-1.1716722,-1.3613443,-0.43637326,0.8189877,0.59425426
2001-08-08,0.40770808,-1.5243229,-1.9936122,0.24626754,1.827011,2.2651038
2001-08-09,0.20724711,-1.3998647,-1.1218861,-1.4853094,2.2350247,1.7437056
2001-08-10,-0.75821525,0.565853,-0.48317653,0.3533176,0.93193406,1.416679
2001-08-11,0.13950373,-2.1329567,-0.8481028,-0.12528396,0.020027062,1.5162835
2001-08-12,0.71323466,-2.154104,-2.5546637,-1.1455309,1.1051084,-1.2903153
2001-08-13,0.04963237,-2.8340213,-1.0921881,-0.006271496,0.74142665,1.9162695
2001-08-14,1.2079277,-2.7514493,-1.6478143,-2.9051952,1.0091399,1.3656762
2001-08-15,-0.90849113,-2.2908378,-1.4138622,0.68162847,0.4546593,1.0169826
2001-08-16,0.078903615,-1.5831085,-1.3899939,0.94031566,1.9052246,-0.47868684
2001-08-17,0.53001046,-2.1900935,0.7669582,-1.4165792,2.122926,1.9432176
2001-08-18,0.8227663,-2.4805896,1.6986134,-2.7123394,1.3482047,1.288164
2001-08-19,-0.9151819,-3.6681678,1.1598067,-2.0990725,1.2297738,-0.8051737
2001-08-20,1.0737028,-3.1324496,0.4081668,-3.8451571,0.85905635,-0.6752034
2001-08-21,0.23965663,-4.262833,0.39846244,-1.6936007,1.6208267,-2.6910155
2001-08-22,0.17198962,-4.571167,0.2417452,-3.6225915,-0.497429,0.514779
2001-08-23,0.13065727,-4.4512014,0.16316845,-4.150658,0.7102159,-1.6132575
2001-08-24,-1.186584,-4.6444364,0.29738882,-2.9775436,2.2569075,0.58381104
2001-08-25,-1.4786,-5.432769,0.5771047,-1.1044856,0.69413394,2.067469
2001-08-26,-1.9353819,-5.4044824,0.98758954,-5.279581,-2.2548196,1.0013427
2001-08-27,-2.3476086,-4.045758,0.37656927,-4.3210087,-1.9922867,-5.223528
2001-08-28,-0.78132665,-3.09644,-1.8372408,-2.6798425,-2.450861,-2.4053922
2001-08-29,-3.2835002,-3.1910102,-0.7771131,-1.2507163,-1.3977779,-1.3227575
2001-08-30,-2.6829734,-2.9005892,-1.6553667,-2.920119,-0.020080287,0.4608903
2001-08-31,-1.425475,-2.0465732,-1.5213258,-2.1325917,-1.3091611,-0.8942957
2001-09-01,0.16420731,0.47327685,-4.1132855,-1.0946139,0.5076731,-2.2594626
2001-09-02,-0.2399528,-0.023628032,-3.3694127,2.4653473,-0.5531078,-0.13222551
2001-09-03,-0.21064968,0.10099292,-2.203618,2.6994998,0.53779393,1.1997851
2001-09-04,1.6044894,0.094780624,-1.8079315,1.9604092,-0.24550973,1.6041819
2001-09-05,2.3163023,-1.1534897,0.0829074,1.2697951,-1.0487071,1.5258543
